itterations,accs,training_times,plane,car,bird,cat,deer,dog,frog,horse,ship,truck,epochs_trained
10,0.7984,97.40450549125671,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,55
10,0.8002,97.22180795669556,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,60
10,0.8038,97.6097104549408,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,65
10,0.8051,97.37345290184021,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,70
10,0.8077,97.13206577301025,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,75
10,0.7976,97.15404868125916,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,80
10,0.8044,96.74717903137207,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,85
10,0.8078,97.34155249595642,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,90
10,0.8159,97.12456727027893,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,95
10,0.8187,98.05929946899414,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,100
10,0.8252,97.1330783367157,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,105
10,0.8252,96.55654668807983,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,110
10,0.8252,96.76989006996155,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,115
10,0.8254,97.11382722854614,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,120
10,0.8248,97.7283365726471,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,125
10,0.8253,96.92977690696716,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,130
10,0.8238,97.57714080810547,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,135
10,0.824,97.00627827644348,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,140
10,0.8242,97.30412220954895,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,145
10,0.8238,97.99479603767395,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,150
10,0.8249,98.309157371521,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,155
10,0.8247,97.7760419845581,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,160
10,0.8263,97.42488121986389,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,165
10,0.8255,96.23143887519836,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,170
10,0.8247,97.75756764411926,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,175
10,0.8248,98.08670115470886,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,180
10,0.8251,97.9279465675354,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,185
10,0.8236,97.3469922542572,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,190
10,0.8248,97.53247570991516,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,195
11,0.4298,19.931386709213257,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,0
11,0.6516,98.99540376663208,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,5
11,0.7241,98.62276220321655,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,10
11,0.7437,99.05367112159729,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,15
11,0.7629,99.8894784450531,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,20
11,0.7789,99.13993692398071,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,25
11,0.7897,98.42039012908936,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,30
11,0.801,98.59912753105164,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,35
11,0.8016,98.48168182373047,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,40
11,0.8004,98.7089638710022,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,45
11,0.7991,98.67470788955688,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,50
11,0.8005,97.26999163627625,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,55
11,0.8027,97.53643751144409,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,60
11,0.8039,99.08655881881714,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,65
11,0.805,98.12103581428528,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,70
11,0.8084,97.9588520526886,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,75
11,0.8096,98.60260081291199,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,80
11,0.8137,98.84727382659912,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,85
11,0.8155,98.58087968826294,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,90
11,0.8139,98.61695790290833,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,95
11,0.8269,98.75011849403381,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,100
11,0.8317,98.84407806396484,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,105
11,0.8304,98.40256786346436,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,110
11,0.8286,97.68366384506226,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,115
11,0.8317,98.86714172363281,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,120
11,0.8302,98.44064927101135,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,125
11,0.8295,98.81007170677185,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,130
11,0.8304,99.22613859176636,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,135
11,0.8299,98.72712302207947,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,140
11,0.8301,98.39343428611755,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,145
11,0.8316,97.60642409324646,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,150
11,0.8318,97.81480121612549,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,155
11,0.8323,99.13050365447998,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,160
11,0.8317,98.28627705574036,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,165
11,0.8313,98.5431444644928,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,170
11,0.8317,98.31995558738708,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,175
11,0.8324,98.37214803695679,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,180
11,0.8313,98.77634525299072,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,185
11,0.8323,98.30058765411377,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,190
11,0.8318,98.1763687133789,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,195
12,0.3311,19.298985719680786,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,0
12,0.594,96.59227418899536,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,5
12,0.7036,97.2646791934967,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,10
12,0.7413,96.59502816200256,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,15
12,0.7696,96.48006987571716,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,20
12,0.7821,96.90520906448364,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,25
12,0.79,96.10349941253662,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,30
12,0.7987,96.41891241073608,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,35
12,0.7965,96.14158320426941,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,40
12,0.7998,96.87843918800354,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,45
12,0.8112,96.18876099586487,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,50
12,0.8045,97.11627292633057,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,55
12,0.8059,96.23439979553223,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,60
12,0.813,96.79383492469788,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,65
12,0.8125,96.54582095146179,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,70
12,0.8109,97.34252738952637,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,75
12,0.8065,96.68614077568054,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,80
12,0.8102,96.85593581199646,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,85
12,0.8101,96.2079930305481,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,90
12,0.8087,96.47767758369446,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,95
12,0.8314,96.33086276054382,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,100
12,0.835,96.0789430141449,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,105
12,0.8328,96.96250319480896,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,110
12,0.8368,96.3538703918457,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,115
12,0.8341,96.56114983558655,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,120
12,0.8326,96.62774729728699,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,125
12,0.8312,96.20243239402771,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,130
12,0.8323,96.4093496799469,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,135
12,0.8311,96.89794492721558,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,140
12,0.8325,96.54216814041138,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,145
12,0.8331,96.21360278129578,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,150
12,0.8349,96.65722918510437,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,155
12,0.8351,96.80174565315247,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,160
12,0.8362,96.87991189956665,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,165
12,0.8349,96.15444540977478,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,170
12,0.8343,96.67285323143005,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,175
12,0.8337,96.63893294334412,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,180
12,0.8334,96.3041934967041,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,185
12,0.8324,96.17954015731812,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,190
12,0.8322,96.81222987174988,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,195
13,0.3578,19.5319926738739,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,0
13,0.6046,96.98969888687134,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,5
13,0.7014,97.64695191383362,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,10
13,0.738,96.82554984092712,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,15
13,0.7645,96.38895034790039,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,20
13,0.7706,97.21321129798889,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,25
13,0.7868,96.57102870941162,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,30
13,0.7895,97.70943284034729,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,35
13,0.7989,97.69570565223694,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,40
13,0.7989,98.31556153297424,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,45
13,0.8102,97.54816246032715,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,50
13,0.8039,97.68496036529541,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,55
13,0.8129,97.37539434432983,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,60
13,0.8131,96.89659261703491,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,65
13,0.8121,96.20699954032898,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,70
13,0.8036,97.38374137878418,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,75
13,0.8016,97.54629564285278,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,80
13,0.8173,97.06985378265381,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,85
13,0.8105,97.11632084846497,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,90
13,0.8097,97.06349873542786,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,95
13,0.8292,96.46485924720764,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,100
13,0.8295,96.65200805664062,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,105
13,0.8294,97.34175682067871,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,110
13,0.8328,96.67723870277405,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,115
13,0.8335,96.97502589225769,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,120
13,0.8317,95.95713257789612,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,125
13,0.8298,96.24603056907654,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,130
13,0.8305,97.59581851959229,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,135
13,0.8319,97.4249153137207,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,140
13,0.835,96.5744378566742,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,145
13,0.8365,96.66574215888977,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,150
13,0.8351,97.451979637146,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,155
13,0.8355,96.41813588142395,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,160
13,0.8353,97.37524199485779,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,165
13,0.8356,96.01505422592163,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,170
13,0.8364,96.67347526550293,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,175
13,0.8347,96.28139090538025,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,180
13,0.8346,96.86091637611389,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,185
13,0.8346,97.01958084106445,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,190
13,0.8347,96.93373131752014,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,195
14,0.3209,19.77483558654785,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,0
14,0.5989,97.29971957206726,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,5
14,0.6919,96.96813344955444,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,10
14,0.7345,97.49931287765503,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,15
14,0.7626,96.44839406013489,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,20
14,0.7747,97.29160761833191,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,25
14,0.7864,97.98386073112488,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,30
14,0.7966,97.04703545570374,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,35
14,0.7981,97.58522629737854,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,40
14,0.8036,97.29430270195007,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,45
14,0.8044,97.2649712562561,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,50
14,0.8024,97.5235161781311,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,55
14,0.8086,97.82572221755981,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,60
14,0.809,97.073575258255,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,65
14,0.802,96.55690908432007,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,70
14,0.8093,96.35212874412537,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,75
14,0.8129,97.27457928657532,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,80
14,0.8149,96.60855269432068,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,85
14,0.8086,97.05312991142273,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,90
14,0.8074,96.39082741737366,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,95
14,0.8259,97.27392315864563,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,100
14,0.8288,97.35396909713745,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,105
14,0.8299,97.4109890460968,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,110
14,0.8283,98.16708159446716,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,115
14,0.8304,97.12780904769897,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,120
14,0.8298,96.91998887062073,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,125
14,0.8283,96.7534282207489,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,130
14,0.828,96.76830983161926,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,135
14,0.8271,97.39083123207092,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,140
14,0.8299,96.2664635181427,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,145
14,0.8301,95.95485711097717,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,150
14,0.8308,97.5817346572876,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,155
14,0.8318,96.97737860679626,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,160
14,0.8316,97.24369430541992,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,165
14,0.8328,97.23344111442566,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,170
14,0.8329,97.034419298172,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,175
14,0.8327,97.65567827224731,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,180
14,0.8328,96.93623924255371,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,185
14,0.8329,97.32693719863892,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,190
14,0.8336,97.62147879600525,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,195
15,0.4338,19.331640243530273,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,0
15,0.6305,96.12607955932617,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,5
15,0.7209,96.24437928199768,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,10
15,0.7491,96.29336953163147,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,15
15,0.7668,96.34189748764038,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,20
15,0.7782,96.31708264350891,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,25
15,0.7863,96.29607152938843,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,30
15,0.7921,97.2414402961731,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,35
15,0.7869,96.22251009941101,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,40
15,0.7996,96.53833627700806,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,45
15,0.7994,97.4787757396698,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,50
15,0.8049,96.71269083023071,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,55
15,0.8029,96.53248286247253,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,60
15,0.8053,96.58278727531433,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,65
15,0.8053,96.54352021217346,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,70
15,0.8028,96.14508938789368,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,75
15,0.8107,96.36741757392883,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,80
15,0.8049,95.86063361167908,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,85
15,0.8085,96.46636772155762,4500.0,4500.0,4500.0,4500.0,4500.0,4500.0,5000.0,4500.0,4500.0,4500.0,90
